37,2956 0.218997916286,676 0.201362104221,2958 0.180873092301,2376 0.180286081861,p2265 0.178172513201,618 0.176578654079,3105 0.166579661177,p2651 0.166515768408,1152 0.164548046501,2244 0.161015630382,3103 0.160571937066,3031 0.158749539146,2243 0.158668218278,457 0.158074787319,p2558 0.144139615717,p2941 0.141923766901,549 0.13951463156,33 0.13879780666,p2632 0.137704581473,2241 0.135775330138,2242 0.135775330138,794 0.133468718623,583 0.132818828561,243 0.131798746782,1244 0.125392217353,1736 0.124714570976,2912 0.12322504973,2080 0.122156386148,100 0.121419265544,2957 0.12065912619,538 0.120402377323,p2939 0.116937216517,1398 0.11632499319,1006 0.115959848386,1922 0.113954887352,2937 0.113365346077,1828 0.112808563406,24 0.11271082835,1719 0.107780123584,2537 0.103760350591,3128 0.102872943321,982 0.102418825002,2084 0.102276736067,3142 0.102249269192,2768 0.100597902708,2527 0.0986477835043,3006 0.0984493728282,p3148 0.0974634665188,3141 0.0959571848479,1017 0.0954558300027,242 0.0943499535511,2353 0.0922572113702,867 0.0916878168123,3106 0.090811788594,990 0.0907703266969,1426 0.0905355798083,483 0.0904486167017,1960 0.0897479811769,412 0.0891172100959,582 0.0886334883852,1213 0.0879385115259,2867 0.0875563356685,2341 0.0874020831917,2167 0.0859698857929,1162 0.0841650889164,1065 0.0805122151921,2631 0.0796693152432,1121 0.0791267565799,1907 0.0790384882915,2850 0.0789676354943,3021 0.0787661085012,2023 0.0787123034291,2835 0.07862992704,2560 0.0785927629851,2083 0.0778127730363,2938 0.0768991805828,2470 0.0763618058137,2060 0.0758242224121,2513 0.0754491012309,1626 0.0744591004417,1589 0.0742959965826,1748 0.0724702506258,1432 0.0722620508347,1181 0.0715521642588,1787 0.0710163665548,2233 0.070453094342,1112 0.0702923570463,492 0.0701102134827,2794 0.0699392378497,2032 0.0697946633745,2033 0.0692298261027,2194 0.0685897569962,1367 0.0685883713042,2003 0.0683155386589,1505 0.0678466532095,2865 0.06728266563,655 0.0667866819153,1747 0.0667308281771,251 0.0665759295815,1143 0.0664541302405
38,2867 0.182122828896,2082 0.173436725527,p2958 0.163061934275,583 0.162669179105,p2941 0.160467864193,463 0.149111255064,24 0.138042008972,p3103 0.13121369897,p3031 0.121299972397,2582 0.118299700857,1737 0.115461140682,3105 0.114430515585,483 0.110798883956,2705 0.105025528769,897 0.103822431879,1625 0.101714337801,2356 0.100792107637,2084 0.0990896133077,p2956 0.0982154871615,3148 0.0977206736208,1569 0.0962974788849,1359 0.0923134338865,p2651 0.0914419117844,1614 0.0840283580672,676 0.0822057348126,253 0.0813884765553,1907 0.0806419677095,492 0.0800867862217,2109 0.0800353211753,p2940 0.0776493443513,1806 0.0760100398548,1698 0.0752309990219,100 0.0743538113816,2247 0.0739498327168,618 0.0730084564289,1768 0.067128552809,2244 0.0657343558416,3087 0.065519905185,670 0.0654858623365,2243 0.0647760288629,457 0.0645337616886,2184 0.0645010306852,252 0.0642387211236,1182 0.063513195597,2937 0.0630027771902,1456 0.0609868844057,1033 0.059867900467,242 0.0592375203544,394 0.0591871064305,435 0.0583718378131,2141 0.0578842045523,1717 0.057534351113,549 0.0569566098291,p2939 0.0567563233504,33 0.056663967289,1739 0.0557213253976,p2957 0.0554347531519,2241 0.0554300464159,2242 0.0554300464159,p2558 0.0553888630165,2470 0.0548303396757,p2265 0.0547043147742,794 0.0544883762082,1213 0.0538511204946,1364 0.0527674300638,1678 0.0526945599904,2832 0.0523751538022,1014 0.0512208394827,474 0.0509144781247,2931 0.0503310201397,3003 0.0503286604528,1435 0.0500916672885,2450 0.0498074160314,p2632 0.0496073712864,1867 0.0493035335889,538 0.0491540647099,1683 0.049133656067,2032 0.0486343264498,1152 0.0485732161433,2527 0.0484731815668,3006 0.0483756872654,1006 0.0473404098662,528 0.0470773176224,1324 0.0470112960366,2341 0.04676897497,616 0.0461705701203,1835 0.0458409468851,1341 0.0458137598755,1398 0.0455525902293,3201 0.0452525075978,3171 0.0451607532673,867 0.0450532189769,3106 0.0446227594838,1426 0.0444870370362,3166 0.0438388699895,1475 0.0434777727663,2345 0.0434387289799,2424 0.0432430357654,2233 0.0430838011575,1527 0.0428584072225
39,p2651 0.291659054683,p1861 0.249012225299,2940 0.238241185438,1213 0.211509874269,3103 0.209463208141,1614 0.205954825583,1902 0.202418271255,1142 0.192914530824,2958 0.192284437091,920 0.190372696477,2425 0.187887545318,3105 0.179400783484,602 0.179387158544,2956 0.176517074222,651 0.166491869144,1210 0.165668349552,2785 0.165428674059,1138 0.160077807616,2254 0.152198806435,2082 0.139338968742,p2941 0.138374353813,100 0.137676506144,p2126 0.13649748717,230 0.136041239797,2078 0.134715976637,p3031 0.134536572428,2957 0.133748041201,762 0.131964915848,1835 0.13069459507,1102 0.126971071704,1626 0.126898320464,463 0.124072818258,2470 0.123541872054,2684 0.123146541868,1466 0.12312180843,2138 0.123005499295,1262 0.119975953846,628 0.119973746021,2527 0.118726691617,2898 0.118353312794,1282 0.117708888842,p2265 0.116161236898,527 0.114115707168,p2558 0.112207893378,2320 0.11147230953,p2939 0.110634056257,2406 0.110235525554,1869 0.107993002405,3101 0.107550391641,1439 0.10727433963,1678 0.106353944531,82 0.104662466821,3185 0.104424025915,166 0.103648167139,2705 0.101984152106,618 0.101897437456,1783 0.101590371259,1214 0.101404248614,1463 0.101395980938,630 0.100849560666,2295 0.0995117518653,2731 0.0992471579038,249 0.0980019523463,2546 0.0978110167036,1098 0.0977936182454,2178 0.0969511739155,2931 0.0961603372995,2341 0.0960423966869,3006 0.0960073653112,2699 0.0959481525747,2264 0.0955782760919,1589 0.0951743411835,2152 0.0948917547954,2299 0.0946983361844,961 0.0914828981439,2717 0.0907712705459,867 0.0901594172966,1703 0.0900699095976,3150 0.0897391566646,1989 0.088396512011,272 0.0879472909187,2732 0.0877753591593,2814 0.0874244069648,p1693 0.0870532572473,2713 0.0869039335209,p2632 0.086333142472,1467 0.0862991891995,2084 0.0861108732437,2155 0.0859980360929,1337 0.0855700416767,3171 0.0852667255793,2192 0.0841704958188,1002 0.0841284105206,205 0.083715969152,1250 0.0832017878369,2180 0.0825319304515,2937 0.0822060339128,990 0.0817222119441,2950 0.0810580752399,1491 0.0796740734245
40,1142 0.451133647207,920 0.342182370369,2295 0.312282266201,651 0.299258157736,1138 0.287729305027,762 0.237198235598,1102 0.22822213,463 0.223012710518,1466 0.221303333053,628 0.215644898429,p2148 0.202659454359,793 0.20141280888,p2651 0.180996990985,1588 0.17910790423,249 0.176152047931,p2939 0.173913431227,1457 0.171216503116,627 0.168637908617,p2956 0.165028345017,1485 0.159056756509,2814 0.157139607501,100 0.151401394608,p2941 0.149378487626,1306 0.147260283448,1098 0.145182840131,343 0.141155200553,p2940 0.140621768151,1835 0.138978714569,3105 0.138799724167,794 0.135032772573,1324 0.12766271521,2406 0.126457489145,2661 0.124022466022,2254 0.123629690674,2647 0.122577335663,2942 0.122480883127,1024 0.122325577036,2084 0.122289663009,1710 0.121152737691,3030 0.121004563324,731 0.120358248016,2725 0.120095436245,1050 0.119568995682,2317 0.118693557493,2411 0.117006317709,1852 0.116873292172,255 0.116227401953,302 0.116227401953,1459 0.116075132249,990 0.116057141015,1424 0.112912199075,p2265 0.112024637207,2316 0.110849038921,689 0.109617932773,2782 0.109060799039,943 0.108834235683,2558 0.108820381938,949 0.108471136065,1496 0.107982959651,2603 0.107497465447,1216 0.106884392176,2645 0.106681063709,1470 0.105597149298,1035 0.10425614595,2314 0.103720717558,1678 0.103475154923,p2958 0.103030025025,2767 0.102987965664,1861 0.101932168389,2168 0.101242948922,1051 0.100945793634,729 0.100680587925,1484 0.10048906516,3106 0.100101821889,642 0.0996376716384,2513 0.0983725502582,1467 0.0965181979099,2704 0.0954926937924,2078 0.0947165871142,1923 0.0946044034342,1162 0.0944588452378,2705 0.0931782141146,1301 0.0925229294406,3148 0.0923134258736,527 0.0916564048464,2051 0.0908112810028,1972 0.0908015509956,2470 0.0907842759334,2719 0.0904054220496,p1614 0.0898077347227,1641 0.0898052991286,2684 0.0897910812262,265 0.0886763366266,2652 0.088643889112,1456 0.0882522392941,p2126 0.0878704119634,2718 0.0877492789064,2192 0.0870207885594,2699 0.0866384664483,1549 0.0862064680792
41,2371 0.199070249673,3082 0.192603677225,270 0.190544270199,2578 0.188493752071,3148 0.178596902856,88 0.176938407293,3128 0.175636242965,3137 0.17258669549,3043 0.172275378621,25 0.168906628263,52 0.166636549949,2969 0.161885174106,1153 0.148869134484,652 0.145234330375,18 0.136184347526,2596 0.133079364217,3141 0.13186645753,1136 0.131611680319,2504 0.131278865971,2912 0.130679367182,2255 0.126189559621,1960 0.125806556229,651 0.125797808692,2895 0.125731531056,2900 0.122882566575,1747 0.121386029126,2672 0.118296436642,2080 0.117783299347,795 0.117619569253,1101 0.117613910335,2435 0.116661793786,2128 0.11640919093,740 0.115958846285,356 0.115958846285,136 0.115352722572,2424 0.113635463759,2323 0.112593447145,987 0.111000886932,2522 0.10871874922,1780 0.108451984923,1751 0.106663817314,2376 0.106035821068,2740 0.104388432898,238 0.103847129798,1461 0.103641812553,2406 0.103205319871,1828 0.103202856354,2276 0.102442983157,3119 0.101689802725,2597 0.0999843468743,2616 0.0997645260029,2949 0.0985357562371,2849 0.096828360031,3006 0.0962242173879,2685 0.0947098568815,2482 0.094383917204,597 0.0942076828108,1951 0.0923106165234,2342 0.0921272335778,3086 0.091683497804,1484 0.0898148930209,2121 0.0892391378541,2926 0.089192774664,2890 0.0888072632415,3153 0.0883598220218,275 0.0878473911218,392 0.0876889641626,2950 0.0876772668651,279 0.0864017476127,412 0.0845440087868,27 0.0842000408108,2327 0.0840037378851,3059 0.083713255157,1247 0.0835205184043,239 0.0834866187957,2519 0.0828485908646,2927 0.0825617048752,3072 0.0825495647681,273 0.0818133924229,3078 0.0816595356073,2016 0.0812064680502,2318 0.080912422548,3073 0.0802093736522,2476 0.0799935883503,1910 0.0799895502552,1846 0.0797809804925,2816 0.0794069525695,1745 0.0789760005645,1948 0.0787332947386,2738 0.0785408409997,1840 0.0781611923011,2346 0.0779122179237,2430 0.0776368526397,1877 0.0776065878992,2535 0.0775795990433,2133 0.07744506806,2111 0.0772828464976,1928 0.0771702011858,3156 0.0769180358929,1967 0.0763152356382
42,204 0.321693797834,2641 0.300526386296,436 0.293978809427,633 0.258773555806,270 0.204743225803,741 0.176219808199,742 0.176219808199,1128 0.176219808199,360 0.176219808199,2788 0.175203932168,819 0.158851896935,462 0.157516304713,2789 0.156971367814,p2318 0.150151453191,2910 0.141909942327,362 0.137493759749,p2984 0.136055221261,1093 0.133503045703,2215 0.131008911647,268 0.130170660304,2019 0.126296334239,2894 0.118813373432,2231 0.118464868272,2402 0.117869548378,1938 0.117843905896,3 0.115151308347,2617 0.114961660131,3070 0.112624263173,2980 0.111616472309,3089 0.110898728145,2370 0.10959777164,2319 0.108283826348,2942 0.10819444494,444 0.107275683473,574 0.107275683473,p1653 0.107138090553,2575 0.106577220532,1374 0.106414920716,966 0.106195456433,2991 0.105961053092,179 0.1058083195,517 0.105628870488,2107 0.103996679217,182 0.103424781919,3169 0.103127427754,589 0.102739465056,2811 0.102591733966,1030 0.102131708559,1335 0.101489617652,1177 0.100718856994,2529 0.0997282671009,2528 0.0997282671009,590 0.0993182002249,2974 0.0987461769852,2054 0.0982858056344,2232 0.0980975301994,3119 0.0975194526015,2451 0.0974043690184,1726 0.0973966052294,2711 0.0971390399651,575 0.0969649209378,180 0.0957587040502,181 0.095103995665,1992 0.094549863313,p2542 0.092837615628,2258 0.0920607219819,535 0.0908487416972,2310 0.0903377766344,3149 0.0889833526014,399 0.0889133762868,3132 0.0881023638409,2251 0.087599236602,708 0.0862421525376,1935 0.086143325091,2965 0.0860421915121,2268 0.0859315798444,1940 0.085653840324,1689 0.085653840324,2452 0.0853073208554,2400 0.082999625147,p3048 0.0829173154208,2545 0.0826754417133,2494 0.081161754235,3091 0.0808729131457,2902 0.0792596260957,2512 0.0786316534693,1798 0.0781887389537,860 0.077731582586,2109 0.0776084932594,827 0.0775840867243,2332 0.0771833010183,601 0.0770489855873,2990 0.0766097055824,2437 0.0762000159742,2336 0.076112545524,591 0.0754486077338,2018 0.0753125297899,1642 0.07490737767,3013 0.0745298197191,1399 0.0745207364233
43,2569 0.23538431323,3107 0.204359812729,3098 0.194473848546,3046 0.170013494131,2847 0.169900674253,866 0.169445570513,1106 0.164692193323,p2771 0.158601186285,1107 0.158479112892,p2883 0.156013464517,2455 0.150525590732,3125 0.146989500258,633 0.146758117315,p2754 0.145593190835,3052 0.144005982258,2341 0.140908422617,p2910 0.120531145253,p2829 0.120412751206,p1528 0.113000400314,204 0.111794905544,189 0.111792263523,171 0.0997852855758,1399 0.0987135548494,62 0.096295790375,157 0.0956474422934,6 0.0947733841339,p3149 0.0930708238766,135 0.0930616938612,1553 0.0918875566055,525 0.0918862803112,847 0.0897784416023,148 0.0891894745177,3135 0.0881685188722,2232 0.0873220515078,3197 0.0864260688582,198 0.0849362660648,p2751 0.0825969452663,67 0.0824404356946,69 0.0817748380432,2407 0.080813387557,2703 0.0804899910398,2054 0.0801777121638,87 0.0766038462674,2113 0.0761461507645,p2841 0.0755148649227,1521 0.0749536067084,3170 0.0739318562035,2345 0.0738872034114,88 0.0729556951648,975 0.0722235684823,1069 0.0711929508612,1272 0.0711310772168,p2924 0.0710109800194,2602 0.0691662488458,52 0.0687080070823,999 0.0685775522037,85 0.0683955360056,2917 0.0680236942656,2402 0.0678552205457,433 0.0676951493887,2942 0.0675864168795,1335 0.0671290722403,47 0.0664596445337,415 0.0659633816766,461 0.0658426588444,1604 0.0655204849446,2685 0.0649292277317,166 0.064017028698,1141 0.0635444853203,409 0.0635311394131,1104 0.0614483188517,2556 0.0612730937561,238 0.0612629817451,p2788 0.0608868034743,1515 0.060539916792,p2828 0.0599892941856,97 0.0596682171085,825 0.0594552336381,3162 0.0593863460954,1260 0.0591815286113,94 0.0591532906947,2 0.0591107583487,2575 0.0590198283018,1484 0.0588526437645,931 0.0587213252717,p1554 0.0586221067882,p462 0.0581331308338,661 0.057697901486,2607 0.0573274733628,1182 0.0573195012455,2988 0.0566375309837,2733 0.055883564959,826 0.0549760000617,2641 0.0547890750337,727 0.0547141786401,631 0.0546932851923,2746 0.0546530797028,1915 0.0535533794554,1653 0.0530521509434,2309 0.0524872215166
44,p2829 0.291651388094,p2523 0.239291206796,525 0.200034972159,85 0.173028540453,2325 0.16742891923,1141 0.160756245084,1104 0.155453316768,238 0.154984446854,633 0.143767844104,461 0.14333842206,826 0.139079501472,631 0.13836428314,1823 0.131622473808,931 0.127835392031,1250 0.118778741936,1732 0.111126620303,167 0.106777367349,643 0.104139425265,1679 0.0960537309744,2825 0.0957068439656,1002 0.0956866655892,912 0.0943684735905,2478 0.0943672261962,2831 0.0943314123559,2221 0.0875156275443,1802 0.0867026261045,2824 0.083288768774,2125 0.0826259928831,1653 0.0812314035523,1404 0.0791282150099,1801 0.078964836055,1782 0.0785002963273,1809 0.0772520784646,1424 0.0766189650198,533 0.0742384868898,p2751 0.0741890915304,2391 0.0729211142176,1260 0.0720257535262,1780 0.0710133073508,2754 0.0710031182494,1435 0.0704374866453,2286 0.0695916461036,1683 0.0680981192031,2505 0.0680543025083,2735 0.0679861429953,726 0.0678416564751,2407 0.0667175950771,2848 0.0662980287665,1669 0.0656274181685,2719 0.065505628537,p2771 0.0652830524872,1668 0.0648273196191,464 0.0643340806684,1014 0.0638179142738,1507 0.0637259498202,1917 0.0635904856224,1045 0.0627481314436,2050 0.0625226328976,2210 0.0622563007692,1855 0.0617696890334,2345 0.0609995035179,1515 0.0609264949184,2835 0.0602578824214,1034 0.0600179422498,329 0.0586111196858,1529 0.0579983927886,974 0.0578821831078,1927 0.0572972514726,1858 0.0572949360115,2494 0.0568018239558,1658 0.0564627012409,1709 0.0561763651288,1916 0.0561595514731,2671 0.0558130188656,2437 0.0556999544975,2812 0.0556614382007,2877 0.0551687269582,2683 0.0550019614656,2447 0.0548534128012,1686 0.0548346398815,1482 0.0543364320085,1921 0.0540031310171,2871 0.0539520570117,1989 0.0539338592442,2025 0.0536658424555,1611 0.0536576904722,1837 0.0535186511956,2739 0.0532708110707,1526 0.053175069229,3069 0.0530495413005,2560 0.0529873663935,2310 0.0529860656934,721 0.0529148434502,2062 0.0523369684168,1637 0.0522809936706,1237 0.0517949073385,3149 0.0516842346902,2634 0.05165180785,2387 0.0514176937186,p2687 0.0512905372719
45,17 0.162994389696,p2765 0.128409584876,p2452 0.128332377334,2070 0.126480767922,437 0.119196830407,2318 0.118995152739,1952 0.115097781194,p2969 0.111434360011,p2816 0.108316478679,275 0.107082475482,1271 0.106623542069,2984 0.105753766731,2133 0.103258764251,2926 0.102811547895,p3137 0.099149763503,2781 0.0983311233561,p2964 0.095755603502,1976 0.0933683650438,1660 0.092297413024,2957 0.0921807105502,75 0.091311211087,263 0.0901927793522,p2493 0.0873090544821,1267 0.0859816711837,379 0.0843858284564,652 0.0831205580431,2173 0.0811500914186,2978 0.0798463317314,88 0.0783496436611,634 0.0783468776301,2375 0.078172459433,208 0.0780335357183,3119 0.0764891351152,1226 0.0763422663512,397 0.0755331963038,2718 0.0741132528055,2645 0.0740042054426,52 0.0737879045549,3070 0.0729934475056,2437 0.0726440716496,3128 0.0722051149597,651 0.0719966417861,2114 0.0713660187785,3059 0.070877539365,2319 0.070313493164,97 0.0694097295573,1922 0.0687703877814,2812 0.0684508239629,2226 0.0683953341198,558 0.0680622736719,2949 0.06786649027,p2669 0.0677907772767,41 0.0675124460707,2253 0.0668816478777,2356 0.066859072044,657 0.0664990824213,2979 0.0663157063163,2860 0.0662015091958,1153 0.0659203607483,3136 0.0655017508322,1658 0.0654279110276,2371 0.0652916247504,215 0.0652575866705,1765 0.064881366429,2743 0.0646513394035,678 0.0642122998662,656 0.063923028052,987 0.0635280628296,2424 0.0634195168751,1033 0.0633696974651,1796 0.0628086158144,2976 0.0627324089825,3181 0.0627100744356,1534 0.062442568671,3082 0.0624077129219,2134 0.0618655018114,2435 0.0614227167624,2193 0.0605780182464,1708 0.0600214643004,1860 0.0597821001599,3017 0.0593353016492,2988 0.0588670477272,1438 0.0588553714086,23 0.058843769242,2641 0.0587533986101,2272 0.0586134975921,2059 0.0585102641773,2526 0.0584273855894,2370 0.0583866086413,1199 0.0583160885504,797 0.0581701791277,p3058 0.0571305267069,2200 0.0570159172037,3012 0.0568370663729,1912 0.0567071631912,2107 0.0564959832029,1194 0.0564353943608,292 0.0562101678777,2599 0.0561247962737,p2716 0.0558745117975
46,2070 0.244361844068,634 0.209923453879,275 0.206884189637,651 0.192908564689,987 0.178330289344,2711 0.177213748316,1457 0.174231216593,2990 0.169543246666,436 0.168814428784,3169 0.15443520455,292 0.150610119266,1136 0.149951086816,2965 0.149322420617,329 0.1471724802,1032 0.145013262012,34 0.143916016252,2984 0.137411414289,18 0.132902314685,239 0.128025153777,3168 0.127900787973,723 0.127718824867,2575 0.126786632953,742 0.124606221357,741 0.124606221357,360 0.124606221357,1128 0.124606221357,273 0.122616736271,985 0.121651621736,2631 0.120431520218,2451 0.118427917003,2278 0.114732036108,189 0.114640869272,819 0.112325253527,2789 0.110995518634,2976 0.109145013402,1675 0.107762380462,2478 0.107712211968,1653 0.107385937761,250 0.10709613566,2835 0.104710870157,2307 0.101355938028,2641 0.101023556382,2454 0.100358984346,661 0.0995169663867,193 0.0990183246049,1627 0.0988707857155,944 0.0979724404276,1266 0.0969355721368,1858 0.0966782559554,1830 0.0961010149217,2139 0.0952939635339,2542 0.0950398606023,1267 0.0947471870114,1093 0.0944009089254,2318 0.0942917291064,219 0.0936222045617,1935 0.0930590445946,1236 0.0925541597567,2959 0.0924626110083,2352 0.0922740042665,268 0.0920445566123,652 0.0915943938864,2882 0.0910500987734,631 0.0904764866535,2561 0.0887863211654,1831 0.0875321661784,919 0.0869695270142,891 0.0864154740492,1101 0.0860845677565,208 0.0859887683047,1087 0.0859153755547,98 0.0857578532001,1976 0.0857046805767,145 0.0852600118584,1313 0.0847466950687,2140 0.0838413321528,1938 0.0833282249807,271 0.0826303543018,1699 0.0824245290227,2781 0.0821998304482,1934 0.0818352773346,2991 0.0818079151401,2346 0.0814242487521,2518 0.0813076880142,2617 0.0812901694553,945 0.0800364683026,2217 0.0794030684771,2059 0.0787693998556,2532 0.0783990779361,2568 0.0782398038129,2258 0.0775548486804,798 0.0775515718632,2268 0.0769820345511,2265 0.0769119270494,1652 0.0766007588195,444 0.0758553632403,574 0.0758553632403,1926 0.075788186004,2415 0.075696663616,2484 0.07556655406
47,2070 0.376670345816,275 0.318900602309,634 0.294130689788,651 0.270290566153,292 0.21102481619,2278 0.202239966385,239 0.179380274547,2293 0.162794484664,798 0.1552707992,953 0.146533627605,1830 0.139897739066,2965 0.136389218182,2288 0.135172446938,2157 0.133881038288,2976 0.131548765031,3169 0.125647963092,2451 0.123680776466,1831 0.122644211215,1937 0.122239956171,2258 0.119276031295,1935 0.119161047613,2990 0.118618141185,3168 0.116822968745,2318 0.11564250189,2781 0.115172899375,118 0.114677657204,2516 0.113358538615,1699 0.1127939078,1032 0.112494597684,2848 0.111718475161,594 0.110809836585,2532 0.109847539405,3012 0.109331591246,153 0.108995160294,683 0.106917925661,1457 0.104648274583,626 0.104187307868,2711 0.103633295921,2984 0.102774187752,2412 0.102509042961,2307 0.100065224863,891 0.0992852509011,2114 0.0990761945168,1927 0.0989329406988,1271 0.0975213975038,2530 0.0972309023922,2552 0.0970868644618,1359 0.0964944606393,1236 0.0963272423566,2547 0.0940527166231,944 0.0939761846585,1168 0.0939554731521,1281 0.0928494688648,2765 0.092697719286,892 0.0918084720207,3134 0.0912882240312,2575 0.0907054520868,1855 0.0906706600492,2882 0.0904923675862,2158 0.0895332152186,2722 0.0894789571299,75 0.0887385465514,2645 0.0882855929518,1115 0.0878675664767,2370 0.0875390645537,2319 0.0872524228491,1506 0.0871124042603,2979 0.0869589394474,653 0.0869367424037,1828 0.0865945171529,2372 0.0865372690803,1680 0.0843849082591,1994 0.0842684843086,2235 0.0842684843086,2970 0.0838485872739,1267 0.0835591647517,655 0.0824360126534,3086 0.0821199144914,1194 0.0821101076926,1938 0.0815137119845,652 0.0807786625704,1698 0.0801705084295,1681 0.0800952785065,2453 0.0800896348473,2832 0.0800039966189,1627 0.0797309537804,2203 0.0795425401885,1172 0.07873454945,2742 0.0784607335563,838 0.0781372416974,2691 0.0780982042665,1489 0.0778794574941,2437 0.077773440391,2673 0.0772561935649,2947 0.0772442223242,2746 0.0765785549883,1514 0.0761444952487,208 0.075834965493,2141 0.0757633318656,490 0.0754917599623
48,p2325 0.208746230897,270 0.202726347959,47 0.166011743878,1860 0.128973315653,394 0.127003002677,2766 0.121970046611,1658 0.119846810807,371 0.11956947049,3037 0.11543154989,2725 0.114586859733,2932 0.113461065322,102 0.112661651484,3007 0.1123723959,1952 0.111691290124,2324 0.110103161115,p2226 0.110037010356,1073 0.103846876759,3124 0.103763384219,1990 0.103009111816,2904 0.102188150309,2273 0.101473032189,2699 0.100827888263,p2589 0.100767015573,2675 0.100767015573,2362 0.0995075200422,p1353 0.0985026693566,2592 0.0975838605211,1809 0.0972222748126,1342 0.0969215831591,1873 0.0967349734434,2861 0.0962062288877,3200 0.0950095421576,28 0.0943499162452,2389 0.0942419970703,2337 0.0939569312831,2522 0.0936135926842,1755 0.0935705543181,1205 0.0927669197136,804 0.0917385693616,2411 0.0914285622648,2135 0.0912051877066,647 0.0909217609008,325 0.0909217609008,112 0.0909217609008,657 0.0903013477116,2903 0.0900024635,1660 0.089565732969,2435 0.0894695980407,1009 0.0885401109226,3019 0.0882289490131,1433 0.0879511082424,1601 0.0873017270771,2110 0.0872421014593,2830 0.0872211360527,2314 0.0869816234539,1104 0.0869069621607,2646 0.0868805430258,2877 0.0866003917633,1457 0.0864405918941,2510 0.0863461900166,2509 0.0863461900166,p1797 0.0862484896745,p149 0.0855902737288,2689 0.0854381822186,1619 0.0850314237103,27 0.0848966370072,2142 0.0844547245694,2433 0.0841033674673,2743 0.0839002377398,3107 0.083771181034,2276 0.0835026444395,2081 0.0833552998404,1171 0.0832670611159,2295 0.0832053126714,3086 0.083009459149,2665 0.0827551673444,2553 0.0826860819633,3010 0.0824677397923,2936 0.0817667344063,987 0.0812279411193,2645 0.0811505842784,2475 0.0806059287741,2828 0.080445128839,2251 0.0804390556611,2975 0.0804182460728,2329 0.0802319869434,2267 0.0801749214441,950 0.0798552704798,3166 0.0796980186473,793 0.0796502946988,2007 0.0794891617941,2855 0.0794590780425,2953 0.0793053083018,2576 0.0792690914902,1274 0.0791108253228,1066 0.0784130862092,1147 0.0779626056055,1835 0.07793772639,1431 0.0778547262035,p2223 0.0769090932877
49,651 0.417598316654,2070 0.323260334659,652 0.308664708135,634 0.277702626662,239 0.277142120637,275 0.273682057985,987 0.235908798417,25 0.218057519442,292 0.199238460254,18 0.175813236661,3012 0.165207910987,p2390 0.158826183958,795 0.151846210968,2278 0.151776217476,3134 0.147866752987,1541 0.147762662575,1457 0.138343281991,269 0.137647676538,1514 0.134244082381,238 0.134066068086,1461 0.133801004663,2990 0.129108847207,2288 0.128792419017,p2795 0.127900724332,1830 0.127129693112,2307 0.122627399716,597 0.121621595537,2163 0.121348015418,2407 0.121290785285,2318 0.121222127141,2965 0.117049894697,1935 0.116923492943,2345 0.116646825907,1831 0.115794171713,1032 0.113769308495,208 0.113752448239,1627 0.112475541628,1959 0.109842758366,2781 0.108740154589,3169 0.107831696998,1699 0.106160469477,2882 0.105799524819,2532 0.103712231618,798 0.102591086466,3168 0.100258043649,1233 0.0995510661749,1360 0.0985096249679,657 0.0969382376624,2412 0.0967836117594,3177 0.0966285269945,2168 0.0959844552338,2160 0.0956102313649,633 0.0955884029466,3100 0.095574785259,982 0.0946880730929,1248 0.0944498764124,p1681 0.0941693172725,1380 0.0939146486505,2818 0.092773866205,1927 0.0923638485117,1751 0.0921776268846,2530 0.0918002708475,2552 0.0916642778586,2631 0.0913078297775,1625 0.0903922408025,643 0.090083641045,2976 0.089917903884,2852 0.0896191482883,1199 0.0891749532431,2519 0.088905204704,2577 0.0885526429399,1280 0.0877269016517,891 0.0876679546408,1226 0.0871641625012,2319 0.087017947413,2522 0.0861300416418,2583 0.0858112319536,2479 0.0853427390011,2985 0.085218041426,797 0.084796879052,1236 0.0839443879416,2846 0.0838325840979,2711 0.0832912565152,2372 0.0823502236363,p2561 0.0821483962344,3090 0.0818657461598,2311 0.0808649139353,2625 0.0806592221581,2293 0.0806207950803,440 0.0804506269092,1097 0.0803108018503,2888 0.0801825089689,1324 0.0792819898568,p2127 0.0792037240251,626 0.0781404809009,1652 0.0779402842526,2689 0.0778332561631,655 0.0778317191652,2046 0.0772653383142,1945 0.0760248816814
